Nome,Estrelas,Texto,Data
rosmini gesit,undefined undefined undefined undefined undefined,Tidak pernah ada masalah selama kami pesan tiket bersama airy.Terimakasih Airy,20 September 2019 20 September 2019
arham putralestari,undefined undefined undefined undefined undefined,"Semakin lengkap liburan dengan sewa hotel murah ,bersih,aman dan nyaman",20 September 2019 20 September 2019
Edy Suryansyah,undefined undefined undefined undefined undefined,Mantap,19 September 2019 19 September 2019
Tri Antoro,undefined undefined undefined undefined undefined,"Mantul, paling murah",19 September 2019 19 September 2019
Jim My,undefined undefined undefined undefined undefined,Gak ribet..,19 September 2019 19 September 2019
Yuna 2017,undefined undefined undefined undefined undefined,Ok,19 September 2019 19 September 2019
Ato Sukamto,undefined undefined undefined undefined undefined,sangat ok,19 September 2019 19 September 2019
Risa Dwi Sarialang,undefined undefined undefined undefined undefined,Recomend bangeet bagi travelers👍👍👍👍,19 September 2019 19 September 2019
Bonny Melana,undefined undefined undefined undefined undefined,Gak pernah mengecewakan,19 September 2019 19 September 2019
gx city,undefined undefined undefined undefined,Bermanfaat banget buat pesen hotel murah liburan sama keluarga jadi makin seru😍,19 September 2019 19 September 2019
Muhamad Riko,undefined undefined undefined undefined undefined,Mantab laah,19 September 2019 19 September 2019
Warman Hpa,undefined undefined undefined undefined,Lebih murah ada promonya.,19 September 2019 19 September 2019
aditya castello,undefined undefined undefined undefined undefined,Good app,19 September 2019 19 September 2019
Gim gokaiL,undefined undefined undefined undefined undefined,Sangat membantu untuk budged yg minim,19 September 2019 19 September 2019
Adma Nusantara,undefined undefined undefined undefined undefined,Mantap,19 September 2019 19 September 2019
Meisya Elkari,undefined undefined undefined undefined undefined,Sesuai dengan harapan,19 September 2019 19 September 2019
suparjiman77 suparjiman,undefined undefined undefined undefined undefined,Siiiiipppp,19 September 2019 19 September 2019
Nurma wati,undefined undefined undefined undefined undefined,Yang pasti memberi kemudahan mencari penginapan,19 September 2019 19 September 2019
Ajibbello 27,undefined undefined undefined undefined undefined,Sangat membantu ekali,19 September 2019 19 September 2019
ALBI ALFARIZI,undefined undefined undefined undefined undefined,Harga penginapan 👍 dan tempatnya nyaman. Pokoknya recomended,19 September 2019 19 September 2019
olivia donbosco,undefined undefined undefined,Kamarnya besar dan bersih,19 September 2019 19 September 2019
sahrul aeni,undefined undefined undefined undefined undefined,Terbaik,19 September 2019 19 September 2019
Khoirul Hidayat,undefined undefined undefined undefined undefined,Nyaman,19 September 2019 19 September 2019
Ayu Eniyanti,undefined undefined undefined undefined undefined,Harga menarik,18 September 2019 18 September 2019
syaiful99 bahri,undefined undefined undefined undefined undefined,Istimewa buat istirahat keluarga,18 September 2019 18 September 2019
Dewi Ginting,undefined undefined undefined undefined undefined,ok,18 September 2019 18 September 2019
dedy rey,undefined undefined undefined undefined undefined,Sangat membantu,18 September 2019 18 September 2019
Junaedi Sunaryanto,undefined undefined undefined undefined undefined,Sangat membantu...cuman waktu saya pesan kamar doble bed...malah dinkasih twin bed. Sedikit kecewa gk sesuai dengan pesanan,18 September 2019 18 September 2019
Winda Widi,undefined undefined undefined undefined undefined,Good,18 September 2019 18 September 2019
Alvin Yadika7,undefined undefined undefined undefined undefined,Aplikasi ini sangat bagus bagi yg menginap,18 September 2019 18 September 2019
Eva Hanifa,undefined undefined undefined undefined undefined,Slalu dpt discountnya,18 September 2019 18 September 2019
KIOKIO GAMEZ,undefined undefined undefined undefined undefined,Baik pelayananya,18 September 2019 18 September 2019
Irawan Irawan,undefined undefined undefined undefined undefined,Oke,18 September 2019 18 September 2019
Elly Sugiarti,undefined undefined undefined undefined undefined,Ok banget,18 September 2019 18 September 2019
Aditya Triss,undefined undefined undefined undefined undefined,Sangat puas,18 September 2019 18 September 2019
Annisa Hasanah,undefined undefined undefined undefined undefined,Cepat dan tanggap,18 September 2019 18 September 2019
vicky chubie,undefined undefined,Tidak bisa memberikan ulasan.. tolong diperbaiki..,18 September 2019 18 September 2019
Anang Hermawan drh,undefined undefined undefined undefined undefined,Pelayanan bagus,18 September 2019 18 September 2019
Ikuss Pantur,undefined undefined undefined undefined undefined,puas,18 September 2019 18 September 2019
tony agusprianza,undefined undefined undefined undefined undefined,mudah dan prosesnya cepat,18 September 2019 18 September 2019
Ahmad Yuzuf,undefined undefined undefined undefined undefined,👍 bagus,18 September 2019 18 September 2019
Nio Averus,undefined undefined undefined undefined undefined,Sangat memuaskan,18 September 2019 18 September 2019
Ahmad Suherman,undefined undefined undefined undefined undefined,Nics,18 September 2019 18 September 2019
Danang Eromoko,undefined undefined undefined undefined undefined,Pilihan Hotel murah dan terbaik,17 September 2019 17 September 2019
Diwan Kinasih,undefined undefined undefined undefined undefined,Good,17 September 2019 17 September 2019
KeSYa YTC,undefined undefined undefined undefined undefined,Murah,17 September 2019 17 September 2019
Tina Keating,undefined undefined undefined undefined undefined,"Mudah dihubungi, transaksi pertama langsung dapat promo. Asyiknya....",17 September 2019 17 September 2019
hendra reyhandra,undefined undefined undefined undefined undefined,Mntap,17 September 2019 17 September 2019
semeon atading,undefined undefined undefined undefined undefined,Sangat baik,17 September 2019 17 September 2019
anda de,undefined undefined undefined undefined undefined,Aplikasi cerdas,17 September 2019 17 September 2019
Aiip Firmansyah,undefined undefined undefined undefined undefined,Puas,17 September 2019 17 September 2019
Fadhliah Samsung,undefined undefined undefined undefined,Bagus dan banyak promo nya,17 September 2019 17 September 2019
Sherly Ahnan,undefined undefined undefined undefined,Oke lah,17 September 2019 17 September 2019
Rara Rachma,undefined undefined undefined undefined undefined,Mantul ..,17 September 2019 17 September 2019
Erick kusuma,undefined undefined undefined undefined undefined,Mantappp tempat nyaman,17 September 2019 17 September 2019
Eber Hiskia,undefined,Basi... Ngasi diskon dengan minimal belanjaan selangit... Klo ngasi diskon tanpa syaratlah...,17 September 2019 17 September 2019
Sonia Hadiyanti,undefined undefined undefined undefined undefined,Mudah dan Lebih murah sedikit dr yg lain,17 September 2019 17 September 2019
Yudho Setiyono,undefined undefined undefined undefined,"Baru pertama mau menikmati layanan Airy ini,melihat fitur fasilitasnya ,,, sesuai dgn budget",17 September 2019 17 September 2019
Salwani rajagukguk,undefined undefined undefined undefined undefined,Good,17 September 2019 17 September 2019
teguh iman cahyadi,undefined undefined undefined undefined undefined,Oke...sangat membantu,17 September 2019 17 September 2019
iyan malewa,undefined undefined undefined undefined undefined,aplikasi yg jadi solusi buat mereka yg ingin membahagiakan kluarga...,17 September 2019 17 September 2019
Eddiy Diy,undefined undefined undefined undefined undefined,Sip,17 September 2019 17 September 2019
Hidupku Urusanku,undefined undefined undefined undefined undefined,Berguna dsaat duitt kurng buat boking tempat,17 September 2019 17 September 2019
Dani Ismanto,undefined undefined undefined undefined undefined,Bagus,17 September 2019 17 September 2019
joko purnomo,undefined undefined undefined undefined undefined,Good,17 September 2019 17 September 2019
M.Nizar Maulana,undefined,Pertama kali pesan di airy hasilnya kapok parah... memang murah cuman 100rb tp jgn jorok juga. Kamar debuan. Sepre bau. Wc kuning kotor.. masyaallah.. sy pesen lngsung 2 malam lewat aplikasi pas masuk kamar aduh mau nangis istri saya.krna udh malam terpaksa nginep dlu semalam besok pagi2 lngsung cek...Ulasan LengkapPertama kali pesan di airy hasilnya kapok parah... memang murah cuman 100rb tp jgn jorok juga. Kamar debuan. Sepre bau. Wc kuning kotor.. masyaallah.. sy pesen lngsung 2 malam lewat aplikasi pas masuk kamar aduh mau nangis istri saya.krna udh malam terpaksa nginep dlu semalam besok pagi2 lngsung cekout. kmar apa adanya gk papa asal jgn jorok. Sebagai tamu bener2 merasa gk dihargai. Saya kasih review hotel ternyata di airy rating hotel gk ditampilkan. Review hotel apalagi pantesan sy kena tipu..,16 September 2019 16 September 2019
Ridha Fahmi,undefined undefined undefined undefined undefined,oke punya,16 September 2019 16 September 2019
Andri Mulyadi,undefined undefined undefined undefined undefined,Biar bintang yang bicara,16 September 2019 16 September 2019
Mansur Rambe,undefined undefined undefined undefined undefined,"Harga terjangkau, nyaman dan bersih 🙂🙂",16 September 2019 16 September 2019
Faizin Hamzani,undefined undefined undefined undefined undefined,mantap,16 September 2019 16 September 2019
Risky Syahputra,undefined undefined undefined undefined undefined,Mantul,16 September 2019 16 September 2019
FN CAKE Sukses,undefined undefined undefined undefined,"murah, cepat, mudah. tp msh kurang: belum bs cek in onlen. ayo dong ditambah fitur cek in onlen",16 September 2019 16 September 2019
dea firania,undefined undefined undefined undefined,Kenapa sampe skg saya ga bisa melakukan pemesanan hotel ya dari dua minggu kemaren selalu saja terjadi kesalahan pada server,16 September 2019 16 September 2019
Surya Lgn,undefined undefined undefined undefined undefined,Puas,16 September 2019 16 September 2019
Gregorius Hertanto,undefined undefined undefined undefined undefined,Good,16 September 2019 16 September 2019
zulkifli 'lalu' muhiba,undefined undefined undefined undefined undefined,Mantap,16 September 2019 16 September 2019
Fiw Baljun,undefined undefined undefined undefined undefined,Mantaf,16 September 2019 16 September 2019
Adhi Purwaka,undefined undefined undefined undefined undefined,Sejauh ini msh excellent,16 September 2019 16 September 2019
selamat.t,undefined undefined undefined undefined undefined,Ok,16 September 2019 16 September 2019
Kartika Liem,undefined undefined undefined undefined undefined,Luar biasa,16 September 2019 16 September 2019
RETNO WULANDARI,undefined undefined undefined undefined,Good price...and discount,16 September 2019 16 September 2019
Ibra Ferdiansyah,undefined undefined undefined,"3 bintang dulu, kalau di respon tambah bintang. mau tanya donk min, saya udah booking kamar fi airy syariah Sleman gang nila. nah saya mau bawa anak umur 3 tahun, kira kira nambah biaya ga ya",16 September 2019 16 September 2019
Ahmad Anwar,undefined undefined undefined,Coba dulu,16 September 2019 16 September 2019
Erli Ani,undefined undefined undefined undefined,Lebih mudah cari penginapan dan harga terjangkau,16 September 2019 16 September 2019
Hany Afiffah,undefined undefined undefined undefined undefined,Mudah dan ga ribet,16 September 2019 16 September 2019
Johan Luo,undefined undefined undefined undefined undefined,Banyak promo dan cukup bagus aplikasinya,16 September 2019 16 September 2019
baim batboy,undefined undefined undefined undefined undefined,Mantap,16 September 2019 16 September 2019
Agiem Mushary,undefined undefined undefined undefined undefined,mantap. bnyak bonusnya,16 September 2019 16 September 2019
DEMEN DOLAN,undefined undefined undefined undefined,Nice,16 September 2019 16 September 2019
nazri rusli,undefined undefined undefined undefined,Lancar tanpa.kendala...,16 September 2019 16 September 2019
randitya win eka priyanti,undefined undefined undefined undefined undefined,"Apps book hotel paling gampang. Harga murah, kualitas jg terjamin. Banyak promo. Belon pernah pesan tiket pesawat sih, tp uda 4x book hotel sm suami...",16 September 2019 16 September 2019
Tim Miw,undefined undefined undefined undefined undefined,Selama ni pakai airy tidak ribet n mudah utk pembayaran jg dikasih waktunya lama.,16 September 2019 16 September 2019
Alwin Fauzi,undefined undefined undefined undefined undefined,Awesome,15 September 2019 15 September 2019
Pamungkas Adi Gerry,undefined,Kesalahan server terus tiap dibuka,15 September 2019 15 September 2019
Nanto Pandahuki,undefined undefined undefined undefined undefined,Sangat bagus untuk membantu,15 September 2019 15 September 2019
Umet Ansyori,undefined undefined undefined undefined undefined,"Bagusss....tempat penginapannya rapih, bersih dan nyaman",15 September 2019 15 September 2019
Ahmad Fadil Ramadhan,undefined undefined undefined undefined,"Bagus,nyaman,aman,syariah....",15 September 2019 15 September 2019
diego eriyono,undefined undefined undefined undefined undefined,Puass....fasilitas memuaskan dibanding harga yg hrus dibayar.,15 September 2019 15 September 2019
